ID,Status,Phase,Reason
0x03C7,SAFE,Gameplay,
0x03C8,SAFE,Gameplay,
0x03C9,SAFE,Gameplay,
0x03CA,SAFE,Gameplay,
0x03CB,SAFE,Gameplay,
0x03CC,SAFE,Gameplay,
0x03CD,SAFE,Gameplay,
0x03CE,SAFE,Gameplay,
0x03CF,SAFE,Gameplay,
0x03D0,SAFE,Gameplay,
0x03D1,SAFE,Gameplay,
0x03D2,SAFE,Gameplay,
0x03D3,SAFE,Gameplay,
0x03D4,SAFE,Gameplay,
0x03D5,SAFE,Gameplay,
0x03D6,SAFE,Gameplay,
0x03D7,SAFE,Gameplay,
0x03D8,SAFE,Gameplay,
0x03D9,SAFE,Gameplay,
0x03DA,SAFE,Gameplay,
0x03DB,SAFE,Gameplay,
0x03DC,SAFE,Gameplay,
0x03DD,SAFE,Gameplay,
0x03DE,SAFE,Gameplay,
0x03DF,SAFE,Gameplay,
0x03E0,SAFE,Gameplay,
0x03E1,SAFE,Gameplay,
0x03E2,SAFE,Gameplay,
0x03E3,SAFE,Gameplay,
0x03E4,SAFE,Gameplay,
0x03E5,SAFE,Gameplay,
0x03E6,SAFE,Gameplay,
0x03E7,SAFE,Gameplay,
0x03E8,SAFE,Gameplay,
0x03E9,SAFE,Gameplay,
0x03EA,SAFE,Gameplay,
0x03EB,SAFE,Gameplay,
0x03EC,SAFE,Gameplay,
0x03ED,SAFE,Gameplay,
0x03EE,SAFE,Gameplay,
0x03EF,SAFE,Gameplay,
0x03F0,SAFE,Gameplay,
0x03F1,SAFE,Gameplay,
0x03F2,SAFE,Gameplay,
0x03F3,SAFE,Gameplay,
0x03F4,SAFE,Gameplay,
0x03F5,SAFE,Gameplay,
0x03F6,SAFE,Gameplay,
0x03F7,SAFE,Gameplay,
0x03F8,SAFE,Gameplay,
0x03F9,SAFE,Gameplay,
0x03FA,SAFE,Gameplay,
0x03FB,SAFE,Gameplay,
0x03FC,SAFE,Gameplay,
0x03FD,SAFE,Gameplay,
0x03FE,SAFE,Gameplay,
0x03FF,SAFE,Gameplay,
0x0400,SAFE,Gameplay,
0x0401,SAFE,Gameplay,
0x0402,SAFE,Gameplay,
0x0403,SAFE,Gameplay,
0x0404,SAFE,Gameplay,
0x0405,SAFE,Gameplay,
0x0406,SAFE,Gameplay,
0x0407,SAFE,Gameplay,
0x0408,SAFE,Gameplay,
0x0409,SAFE,Gameplay,
0x040A,SAFE,Gameplay,
0x040B,SAFE,Gameplay,
0x040C,SAFE,Gameplay,
0x040D,SAFE,Gameplay,
0x040E,SAFE,Gameplay,
0x040F,SAFE,Gameplay,
0x0410,SAFE,Gameplay,
0x0411,SAFE,Gameplay,
0x0412,SAFE,Gameplay,
0x0413,SAFE,Gameplay,
0x0414,SAFE,Gameplay,
0x0415,SAFE,Gameplay,
0x0416,SAFE,Gameplay,
0x0417,SAFE,Gameplay,
0x0418,SAFE,Gameplay,
0x0419,SAFE,Gameplay,
0x041A,SAFE,Gameplay,
0x041B,SAFE,Gameplay,
0x041C,SAFE,Gameplay,
0x041D,SAFE,Gameplay,
0x041E,SAFE,Gameplay,
0x041F,SAFE,Gameplay,
0x0420,SAFE,Gameplay,
0x0421,SAFE,Gameplay,
0x0422,SAFE,Gameplay,
0x0423,SAFE,Gameplay,
0x0424,SAFE,Gameplay,
0x0425,SAFE,Gameplay,
0x0426,SAFE,Gameplay,
0x0427,SAFE,Gameplay,
0x0428,SAFE,Gameplay,
0x0429,SAFE,Gameplay,
0x042A,SAFE,Gameplay,
0x042B,SAFE,Gameplay,
0x042C,SAFE,Gameplay,
0x042D,SAFE,Gameplay,
0x042E,SAFE,Gameplay,
0x042F,SAFE,Gameplay,
0x0430,SAFE,Gameplay,
0x0431,SAFE,Gameplay,
0x0432,SAFE,Gameplay,
0x0433,SAFE,Gameplay,
0x0434,SAFE,Gameplay,
0x0435,SAFE,Gameplay,
0x0436,SAFE,Gameplay,
0x0437,SAFE,Gameplay,
0x0438,SAFE,Gameplay,
0x0439,SAFE,Gameplay,
0x043A,SAFE,Gameplay,
0x043B,SAFE,Gameplay,
0x043C,SAFE,Gameplay,
0x043D,SAFE,Gameplay,
0x043E,SAFE,Gameplay,
0x043F,SAFE,Gameplay,
0x0440,SAFE,Gameplay,
0x0441,SAFE,Gameplay,
0x0442,SAFE,Gameplay,
0x0443,SAFE,Gameplay,
0x0444,SAFE,Gameplay,
0x0445,SAFE,Gameplay,
0x0446,SAFE,Gameplay,
0x0447,SAFE,Gameplay,
0x0448,SAFE,Gameplay,
0x0449,SAFE,Gameplay,
0x044A,SAFE,Gameplay,
0x044B,SAFE,Gameplay,
0x044C,SAFE,Gameplay,
0x044D,SAFE,Gameplay,
0x044E,SAFE,Gameplay,
0x044F,SAFE,Gameplay,
0x0450,SAFE,Gameplay,
0x0451,SAFE,Gameplay,
0x0452,SAFE,Gameplay,
0x0453,SAFE,Gameplay,
0x0454,SAFE,Gameplay,
0x0455,SAFE,Gameplay,
0x0456,CRASH,Other (0xA3),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0457,SAFE,Gameplay,
0x0458,SAFE,Gameplay,
0x0459,SAFE,Gameplay,
0x045A,SAFE,Gameplay,
0x045B,SAFE,Gameplay,
0x045C,SAFE,Gameplay,
0x045D,SAFE,Gameplay,
0x045E,SAFE,Gameplay,
0x045F,SAFE,Gameplay,
0x0460,SAFE,Gameplay,
0x0461,SAFE,Gameplay,
0x0462,SAFE,Gameplay,
0x0463,SAFE,Gameplay,
0x0464,SAFE,Gameplay,
0x0465,SAFE,Gameplay,
0x0466,SAFE,Gameplay,
0x0467,SAFE,Gameplay,
0x0468,SAFE,Gameplay,
0x0469,SAFE,Gameplay,
0x046A,SAFE,Gameplay,
0x046B,SAFE,Gameplay,
0x046C,SAFE,Gameplay,
0x046D,SAFE,Gameplay,
0x046E,SAFE,Gameplay,
0x046F,SAFE,Gameplay,
0x0470,SAFE,Gameplay,
0x0471,SAFE,Gameplay,
0x0472,SAFE,Gameplay,
0x0473,SAFE,Gameplay,
0x0474,SAFE,Gameplay,
0x0475,SAFE,Gameplay,
0x0476,SAFE,Gameplay,
0x0477,SAFE,Gameplay,
0x0478,SAFE,Gameplay,
0x0479,SAFE,Gameplay,
0x047A,SAFE,Gameplay,
0x047B,SAFE,Gameplay,
0x047C,SAFE,Gameplay,
0x047D,SAFE,Gameplay,
0x047E,SAFE,Gameplay,
0x047F,SAFE,Gameplay,
0x0480,SAFE,Gameplay,
0x0481,SAFE,Gameplay,
0x0482,SAFE,Gameplay,
0x0483,SAFE,Gameplay,
0x0484,SAFE,Gameplay,
0x0485,SAFE,Gameplay,
0x0486,SAFE,Gameplay,
0x0487,SAFE,Gameplay,
0x0488,SAFE,Gameplay,
0x0489,SAFE,Gameplay,
0x048A,SAFE,Gameplay,
0x048B,SAFE,Gameplay,
0x048C,SAFE,Gameplay,
0x048D,SAFE,Gameplay,
0x048E,SAFE,Gameplay,
0x048F,SAFE,Gameplay,
0x0490,SAFE,Gameplay,
0x0491,SAFE,Gameplay,
0x0492,SAFE,Gameplay,
0x0493,SAFE,Gameplay,
0x0494,SAFE,Gameplay,
0x0495,SAFE,Gameplay,
0x0496,SAFE,Gameplay,
0x0497,SAFE,Gameplay,
0x0498,SAFE,Gameplay,
0x0499,SAFE,Gameplay,
0x049A,SAFE,Gameplay,
0x049B,SAFE,Gameplay,
0x049C,SAFE,Gameplay,
0x049D,SAFE,Gameplay,
0x049E,SAFE,Gameplay,
0x049F,SAFE,Gameplay,
0x04A0,SAFE,Gameplay,
0x04A1,SAFE,Gameplay,
0x04A2,SAFE,Gameplay,
0x04A3,SAFE,Gameplay,
0x04A4,SAFE,Gameplay,
0x04A5,SAFE,Gameplay,
0x04A6,SAFE,Gameplay,
0x04A7,SAFE,Gameplay,
0x04A8,SAFE,Gameplay,
0x04A9,SAFE,Gameplay,
0x04AA,SAFE,Gameplay,
0x04AB,SAFE,Gameplay,
0x04AC,SAFE,Gameplay,
0x04AD,SAFE,Gameplay,
0x04AE,SAFE,Gameplay,
0x04AF,SAFE,Gameplay,
0x04B0,SAFE,Gameplay,
0x04B1,SAFE,Gameplay,
0x04B2,SAFE,Gameplay,
0x04B3,SAFE,Gameplay,
0x04B4,SAFE,Gameplay,
0x04B5,SAFE,Gameplay,
0x04B6,SAFE,Gameplay,
0x04B7,SAFE,Gameplay,
0x04B8,SAFE,Gameplay,
0x04B9,SAFE,Gameplay,
0x04BA,SAFE,Gameplay,
0x04BB,SAFE,Gameplay,
0x04BC,SAFE,Gameplay,
0x04BD,SAFE,Gameplay,
0x04BE,SAFE,Gameplay,
0x04BF,SAFE,Gameplay,
0x04C0,SAFE,Gameplay,
0x04C1,SAFE,Gameplay,
0x04C2,SAFE,Gameplay,
0x04C3,SAFE,Gameplay,
0x04C4,SAFE,Gameplay,
0x04C5,SAFE,Gameplay,
0x04C6,SAFE,Gameplay,
0x04C7,SAFE,Gameplay,
0x04C8,SAFE,Gameplay,
0x04C9,SAFE,Gameplay,
0x04CA,SAFE,Gameplay,
0x04CB,SAFE,Gameplay,
0x04CC,SAFE,Gameplay,
0x04CD,SAFE,Gameplay,
0x04CE,SAFE,Gameplay,
0x04CF,SAFE,Gameplay,
0x04D0,SAFE,Gameplay,
0x04D1,SAFE,Gameplay,
0x04D2,SAFE,Gameplay,
0x04D3,SAFE,Gameplay,
0x04D4,SAFE,Gameplay,
0x04D5,SAFE,Gameplay,
0x04D6,SAFE,Gameplay,
0x04D7,SAFE,Gameplay,
0x04D8,SAFE,Gameplay,
0x04D9,SAFE,Gameplay,
0x04DA,SAFE,Gameplay,
0x04DB,SAFE,Gameplay,
0x04DC,SAFE,Gameplay,
0x04DD,SAFE,Gameplay,
0x04DE,SAFE,Gameplay,
0x04DF,SAFE,Gameplay,
0x04E0,SAFE,Gameplay,
0x04E1,SAFE,Gameplay,
0x04E2,SAFE,Gameplay,
0x04E3,SAFE,Gameplay,
0x04E4,SAFE,Gameplay,
0x04E5,SAFE,Gameplay,
0x04E6,SAFE,Gameplay,
0x04E7,SAFE,Gameplay,
0x04E8,SAFE,Gameplay,
0x04E9,SAFE,Gameplay,
0x04EA,SAFE,Gameplay,
0x04EB,SAFE,Gameplay,
0x04EC,SAFE,Gameplay,
0x04ED,SAFE,Gameplay,
0x04EE,SAFE,Gameplay,
0x04EF,SAFE,Gameplay,
0x04F0,SAFE,Gameplay,
0x04F1,SAFE,Gameplay,
0x04F2,SAFE,Gameplay,
0x04F3,SAFE,Gameplay,
0x04F4,SAFE,Gameplay,
0x04F5,SAFE,Gameplay,
0x04F6,SAFE,Gameplay,
0x04F7,SAFE,Gameplay,
0x04F8,SAFE,Gameplay,
0x04F9,SAFE,Gameplay,
0x04FA,SAFE,Gameplay,
0x04FB,SAFE,Gameplay,
0x04FC,SAFE,Gameplay,
0x04FD,SAFE,Gameplay,
0x04FE,SAFE,Gameplay,
0x04FF,SAFE,Gameplay,
0x0500,SAFE,Gameplay,
0x0501,SAFE,Gameplay,
0x0502,SAFE,Gameplay,
0x0503,SAFE,Gameplay,
0x0504,SAFE,Gameplay,
0x0505,SAFE,Gameplay,
0x0506,SAFE,Gameplay,
0x0507,SAFE,Gameplay,
0x0508,SAFE,Gameplay,
0x0509,SAFE,Gameplay,
0x050A,SAFE,Gameplay,
0x050B,SAFE,Gameplay,
0x050C,SAFE,Gameplay,
0x050D,SAFE,Gameplay,
0x050E,SAFE,Gameplay,
0x050F,SAFE,Gameplay,
0x0510,SAFE,Gameplay,
0x0511,SAFE,Gameplay,
0x0512,SAFE,Gameplay,
0x0513,SAFE,Gameplay,
0x0514,SAFE,Gameplay,
0x0515,SAFE,Gameplay,
0x0516,SAFE,Gameplay,
0x0517,SAFE,Gameplay,
0x0518,SAFE,Gameplay,
0x0519,SAFE,Gameplay,
0x051A,SAFE,Gameplay,
0x051B,SAFE,Gameplay,
0x051C,SAFE,Gameplay,
0x051D,SAFE,Gameplay,
0x051E,SAFE,Gameplay,
0x051F,SAFE,Gameplay,
0x0520,SAFE,Gameplay,
0x0521,SAFE,Gameplay,
0x0522,SAFE,Gameplay,
0x0523,SAFE,Gameplay,
0x0524,SAFE,Gameplay,
0x0525,SAFE,Gameplay,
0x0526,SAFE,Gameplay,
0x0527,SAFE,Gameplay,
0x0528,SAFE,Gameplay,
0x0529,SAFE,Gameplay,
0x052A,SAFE,Gameplay,
0x052B,SAFE,Gameplay,
0x052C,SAFE,Gameplay,
0x052D,SAFE,Gameplay,
0x052E,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x052F,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0530,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0531,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0532,CRASH,Fade In,Internal FC Frozen at 0x5E90 for 30 frames
0x0533,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0534,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0535,CRASH,Fade In,PC in Invalid WRAM at 0x7EAAAB
0x0536,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0537,CRASH,Fade In,PC in Invalid WRAM at 0x7E3F58
0x0538,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0539,CRASH,Other (0x59),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x053A,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x053B,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x053C,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x053D,CRASH,Other (0x03),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x053E,CRASH,Fade In,Internal FC Frozen at 0x0500 for 30 frames
0x053F,CRASH,Fade In,UNKNOWN
0x0540,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0541,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0542,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0543,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0544,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0545,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0546,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0547,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0548,CRASH,Other (0x37),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0549,CRASH,Other (0x59),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x054A,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x054B,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x054C,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x054D,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x054E,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x054F,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0550,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0551,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0552,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0553,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0554,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0555,CRASH,Other (0x09),Internal FC Frozen at 0x0528 for 30 frames
0x0556,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0557,SAFE,Gameplay,
0x0558,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0559,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x055A,SAFE,Gameplay,
0x055B,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x055C,CRASH,Other (0x84),Internal FC Frozen at 0x0528 for 30 frames
0x055D,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x055E,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x055F,SAFE,Gameplay,
0x0560,CRASH,Other (0x60),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0561,CRASH,Other (0x90),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0562,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0563,CRASH,Fade In,PC in Invalid WRAM at 0x7EAB33
0x0564,CRASH,Other (0x7E),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0565,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0566,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0567,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0568,CRASH,Other (0x00),Internal FC Frozen at 0x0000 for 30 frames
0x0569,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x056A,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x056B,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x056C,SAFE,Other (0x2F),
0x056D,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x056E,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x056F,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0570,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0571,CRASH,Fade In,PC in Invalid WRAM at 0x7E3938
0x0572,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0573,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0574,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0575,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0576,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0577,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0578,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0579,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x057A,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x057B,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x057C,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x057D,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x057E,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x057F,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0580,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0581,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0582,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0583,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0584,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0585,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0586,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0587,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0588,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0589,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x058A,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x058B,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x058C,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x058D,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x058E,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x058F,CRASH,Fade In,PC in Invalid WRAM at 0x7EA522
0x0590,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0591,CRASH,Other (0x37),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0592,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0593,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0594,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0595,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0596,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0597,CRASH,Other (0x60),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x0598,CRASH,Fade In,PC in Invalid WRAM at 0x7EA522
0x0599,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x059A,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x059B,CRASH,Fade In,PC in Invalid WRAM at 0x7E3F58
0x059C,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x059D,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x059E,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x059F,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05A0,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05A1,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05A2,SAFE,Gameplay,
0x05A3,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05A4,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05A5,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05A6,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05A7,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05A8,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05A9,SAFE,Gameplay,
0x05AA,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05AB,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05AC,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05AD,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05AE,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05AF,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05B0,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05B1,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05B2,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05B3,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05B4,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05B5,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05B6,CRASH,Fade In,PC in Invalid WRAM at 0x7F5762
0x05B7,CRASH,Fade In,Internal FC Frozen at 0x0528 for 30 frames
0x05B8,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05B9,CRASH,Fade In,PC in Invalid WRAM at 0x7EA522
0x05BA,CRASH,Other (0x02),Internal FC Frozen at 0x0528 for 30 frames
0x05BB,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05BC,CRASH,Fade In,PC in Invalid WRAM at 0x7EA522
0x05BD,CRASH,Fade In,PC in Invalid WRAM at 0x7E5B9F
0x05BE,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05BF,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05C0,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05C1,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05C2,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05C3,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05C4,CRASH,Other (0x10),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05C5,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05C6,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05C7,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05C8,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05C9,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05CA,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05CB,CRASH,Other (0xDE),PC in Invalid WRAM at 0x7E901B
0x05CC,CRASH,Other (0xFE),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05CD,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05CE,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05CF,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05D0,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05D1,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05D2,CRASH,Other (0x20),Internal FC Frozen at 0x0528 for 30 frames
0x05D3,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05D4,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05D5,CRASH,Other (0x15),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05D6,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05D7,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05D8,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05D9,CRASH,Other (0x00),PC in Invalid WRAM at 0x7E4CE0
0x05DA,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05DB,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05DC,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05DD,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05DE,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05DF,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05E0,CRASH,Other (0x00),Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05E1,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05E2,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
0x05E3,CRASH,Fade In,Lag Limit Exceeded (emu.islagged() true for 30 frames)
